0;White;17:10;Dia: 18/01/2023;R$ 1.442,27;R$ 6.043,76;R$ 1.491,30;9rKbbMEZl6;;;;
0;White;17:10;Dia: 18/01/2023;R$ 1.684,25;R$ 5.887,18;R$ 4.052,71;XlO55M9z1O;;;;
2;Red;17:09;Dia: 18/01/2023;R$ 3.205,05;R$ 6.474,38;R$ 1.741,40;WldVVpGE13;;;;
5;Red;17:09;Dia: 18/01/2023;R$ 1.395,29;R$ 6.508,65;R$ 2.070,33;elYnnMvYrL;;;;
4;Red;17:08;Dia: 18/01/2023;R$ 3.482,41;R$ 5.737,20;R$ 1.302,23;R1p22xngl5;;;;
8;Black;17:08;Dia: 18/01/2023;R$ 2.421,40;R$ 5.827,16;R$ 722,36;RkbWWynplL;;;;
3;Red;17:07;Dia: 18/01/2023;R$ 3.802,72;R$ 6.411,64;R$ 974,31;EryVV5oD1j;;;;
11;Black;17:07;Dia: 18/01/2023;R$ 3.359,29;R$ 5.583,43;R$ 2.660,03;AlAmmMNwlG;;;;
11;Black;17:06;Dia: 18/01/2023;R$ 2.493,19;R$ 5.512,39;R$ 10.111,56;mlN66ME5lv;;;;
14;Black;17:06;Dia: 18/01/2023;R$ 5.770,48;R$ 5.733,31;R$ 932,70;M19XXMvorA;;;;
4;Red;17:05;Dia: 18/01/2023;R$ 3.110,57;R$ 5.236,12;R$ 3.549,04;ylLzzMK01G;;;;
12;Black;17:05;Dia: 18/01/2023;R$ 1.727,70;R$ 5.109,39;R$ 4.133,27;G17zzXRorZ;;;;
8;Black;17:04;Dia: 18/01/2023;R$ 1.723,71;R$ 5.278,87;R$ 8.873,42;9rKbbMExl6;;;;
1;Red;17:04;Dia: 18/01/2023;R$ 6.854,08;R$ 5.596,66;R$ 1.655,95;XlO55M9P1O;;;;
13;Black;17:03;Dia: 18/01/2023;R$ 9.183,03;R$ 5.385,71;R$ 1.469,01;WldVVpGo13;;;;
12;Black;17:03;Dia: 18/01/2023;R$ 5.757,49;R$ 4.825,23;R$ 2.004,39;elYnnMv9rL;;;;
10;Black;17:02;Dia: 18/01/2023;R$ 3.017,40;R$ 6.060,17;R$ 1.968,37;R1p22xnDl5;;;;
11;Black;17:02;Dia: 18/01/2023;R$ 2.784,28;R$ 5.389,53;R$ 1.116,46;RkbWWynnlL;;;;
11;Black;17:01;Dia: 18/01/2023;R$ 1.585,77;R$ 4.808,06;R$ 1.287,30;EryVV5o41j;;;;
1;Red;17:01;Dia: 18/01/2023;R$ 1.269,70;R$ 4.790,67;R$ 1.394,93;AlAmmMNdlG;;;;
12;Black;17:00;Dia: 18/01/2023;R$ 1.601,58;R$ 5.198,06;R$ 3.147,78;plzXX47Y1n;;;;
6;Red;17:00;Dia: 18/01/2023;R$ 1.161,32;R$ 6.391,47;R$ 2.822,75;Kl3XXjMDrN;;;;
7;Red;16:59;Dia: 18/01/2023;R$ 1.875,85;R$ 5.551,75;R$ 2.001,05;xrMaaMGarQ;;;;
7;Red;16:59;Dia: 18/01/2023;R$ 2.485,71;R$ 4.240,91;R$ 1.447,46;YrJ33MRd1K;;;;
7;Red;16:58;Dia: 18/01/2023;R$ 3.900,14;R$ 4.585,62;R$ 1.809,30;DlZ44M571j;;;;
10;Black;16:58;Dia: 18/01/2023;R$ 1.761,05;R$ 4.476,33;R$ 1.987,02;6rXBBMvykO;;;;
14;Black;16:57;Dia: 18/01/2023;R$ 1.516,54;R$ 4.481,68;R$ 3.034,45;V16GG6gXkB;;;;
1;Red;16:57;Dia: 18/01/2023;R$ 1.548,40;R$ 4.688,86;R$ 2.478,23;J1oVVe2erd;;;;
2;Red;16:56;Dia: 18/01/2023;R$ 1.978,77;R$ 3.826,81;R$ 1.048,14;ArwddamY1z;;;;
2;Red;16:56;Dia: 18/01/2023;R$ 1.714,43;R$ 3.973,51;R$ 1.963,30;ekj66LD3k9;;;;
10;Black;16:55;Dia: 18/01/2023;R$ 1.484,47;R$ 3.467,16;R$ 1.945,78;O1BRRMjZ1K;;;;
9;Black;16:55;Dia: 18/01/2023;R$ 1.889,96;R$ 3.696,99;R$ 2.543,05;5rVXX3DJkK;;;;
7;Red;16:54;Dia: 18/01/2023;R$ 2.660,50;R$ 3.436,85;R$ 1.536,07;w1DaaMjYkE;;;;
6;Red;16:54;Dia: 18/01/2023;R$ 2.112,28;R$ 3.838,20;R$ 1.987,18;J1mvvE7Dkj;;;;
2;Red;16:53;Dia: 18/01/2023;R$ 4.400,41;R$ 4.657,03;R$ 1.497,59;okgVVOLp1y;;;;
12;Black;16:53;Dia: 18/01/2023;R$ 3.871,85;R$ 4.775,61;R$ 919,22;4lQ77MDP1n;;;;
11;Black;16:52;Dia: 18/01/2023;R$ 2.094,73;R$ 3.812,38;R$ 1.445,20;RlvYYzmQkj;;;;
11;Black;16:52;Dia: 18/01/2023;R$ 1.687,29;R$ 4.262,15;R$ 1.331,54;LknDDPQbr3;;;;
4;Red;16:51;Dia: 18/01/2023;R$ 4.662,74;R$ 3.938,08;R$ 1.264,18;2l4GGwgAkn;;;;
10;Black;16:51;Dia: 18/01/2023;R$ 2.296,27;R$ 3.697,49;R$ 1.572,11;Kl5aaogNl9;;;;
10;Black;16:50;Dia: 18/01/2023;R$ 2.596,06;R$ 5.073,86;R$ 1.444,87;blRLLM521O;;;;
0;White;16:50;Dia: 18/01/2023;R$ 3.798,98;R$ 3.640,48;R$ 1.419,06;V1annA4Zke;;;;
12;Black;16:49;Dia: 18/01/2023;R$ 2.555,48;R$ 3.552,80;R$ 1.185,51;8kGbbMm91Z;;;;
9;Black;16:49;Dia: 18/01/2023;R$ 1.366,70;R$ 4.245,20;R$ 1.782,66;8r222B6Jrb;;;;
3;Red;16:48;Dia: 18/01/2023;R$ 1.255,09;R$ 5.017,74;R$ 1.372,74;erWEEM7pkX;;;;
0;White;16:48;Dia: 18/01/2023;R$ 889,17;R$ 4.709,75;R$ 2.325,98;V1qoo0JvlB;;;;
5;Red;16:47;Dia: 18/01/2023;R$ 2.239,80;R$ 5.942,15;R$ 2.862,82;Rl8XXZg9lK;18;;;
14;Black;16:47;Dia: 18/01/2023;R$ 1.519,94;R$ 4.923,36;R$ 1.326,58;5k0LLDQ3kY;;;;
6;Red;16:46;Dia: 18/01/2023;R$ 3.096,60;R$ 5.077,33;R$ 1.265,28;z1xQQRVgkp;;;;
9;Black;16:46;Dia: 18/01/2023;R$ 2.797,81;R$ 4.820,41;R$ 1.113,69;V1eKKY5Olo;;;;
11;Black;16:45;Dia: 18/01/2023;R$ 3.271,06;R$ 4.671,48;R$ 2.089,79;qlPeeM6grz;;;;
10;Black;16:45;Dia: 18/01/2023;R$ 2.660,52;R$ 4.269,04;R$ 1.324,70;dlEaaMqwlv;;;;
6;Red;16:44;Dia: 18/01/2023;R$ 1.774,32;R$ 4.302,95;R$ 1.670,07;mlN66MD5lv;;;;
13;Black;16:44;Dia: 18/01/2023;R$ 1.457,26;R$ 4.194,77;R$ 2.272,52;M19XXMworA;;;;
7;Red;16:43;Dia: 18/01/2023;R$ 1.039,83;R$ 4.201,73;R$ 2.689,37;ylLzzMo01G;;;;
6;Red;16:43;Dia: 18/01/2023;R$ 2.064,44;R$ 4.523,64;R$ 1.955,53;G17zzXgorZ;;;;
8;Black;16:42;Dia: 18/01/2023;R$ 1.894,56;R$ 4.709,06;R$ 1.236,32;9rKbbMWxl6;;;;
4;Red;16:42;Dia: 18/01/2023;R$ 4.235,47;R$ 4.753,01;R$ 1.633,07;XlO55MOP1O;;;;
11;Black;16:41;Dia: 18/01/2023;R$ 3.362,54;R$ 5.176,74;R$ 1.177,35;WldVVp8o13;;;;
14;Black;16:41;Dia: 18/01/2023;R$ 1.784,87;R$ 3.757,71;R$ 2.416,46;elYnnMg9rL;;;;
14;Black;16:40;Dia: 18/01/2023;R$ 1.170,80;R$ 4.149,12;R$ 2.305,64;R1p22x0Dl5;;;;
11;Black;16:40;Dia: 18/01/2023;R$ 1.887,47;R$ 4.565,48;R$ 3.799,88;RkbWWyGnlL;;;;
7;Red;16:39;Dia: 18/01/2023;R$ 2.143,49;R$ 3.586,33;R$ 2.322,93;EryVV5441j;;;;
7;Red;16:39;Dia: 18/01/2023;R$ 1.249,48;R$ 4.139,37;R$ 1.917,93;AlAmmMadlG;;;;
3;Red;16:38;Dia: 18/01/2023;R$ 2.476,13;R$ 4.220,28;R$ 2.261,57;plzXX4AY1n;;;;
9;Black;16:38;Dia: 18/01/2023;R$ 1.836,28;R$ 4.221,83;R$ 5.384,87;Kl3XXj2DrN;;;;
3;Red;16:37;Dia: 18/01/2023;R$ 1.781,98;R$ 3.838,84;R$ 3.764,35;xrMaaM8arQ;;;;
2;Red;16:37;Dia: 18/01/2023;R$ 2.204,76;R$ 3.369,94;R$ 2.500,61;YrJ33Mzd1K;;;;
6;Red;16:36;Dia: 18/01/2023;R$ 1.397,81;R$ 3.428,09;R$ 3.249,79;DlZ44MW71j;;;;
3;Red;16:36;Dia: 18/01/2023;R$ 2.709,09;R$ 3.651,50;R$ 1.868,10;6rXBBM4ykO;;;;
7;Red;16:35;Dia: 18/01/2023;R$ 3.309,28;R$ 4.728,05;R$ 1.341,76;V16GG6zXkB;;;;
13;Black;16:35;Dia: 18/01/2023;R$ 3.134,12;R$ 3.994,87;R$ 1.176,43;J1oVVeoerd;;;;
13;Black;16:34;Dia: 18/01/2023;R$ 2.051,04;R$ 3.932,23;R$ 2.801,21;ArwddayY1z;;;;
2;Red;16:34;Dia: 18/01/2023;R$ 5.979,03;R$ 4.946,59;R$ 1.752,43;ekj66Le3k9;;;;
10;Black;16:33;Dia: 18/01/2023;R$ 3.817,89;R$ 5.603,20;R$ 1.501,30;O1BRRMEZ1K;;;;
0;White;16:33;Dia: 18/01/2023;R$ 8.321,63;R$ 5.492,71;R$ 1.706,32;5rVXX34JkK;;;;
13;Black;16:32;Dia: 18/01/2023;R$ 5.086,09;R$ 5.124,24;R$ 2.147,70;w1DaaMQYkE;;;;
8;Black;16:32;Dia: 18/01/2023;R$ 3.719,71;R$ 5.492,68;R$ 2.010,50;J1mvvEVDkj;;;;
10;Black;16:31;Dia: 18/01/2023;R$ 2.945,77;R$ 5.385,86;R$ 1.871,94;okgVVO6p1y;;;;
9;Black;16:31;Dia: 18/01/2023;R$ 2.948,77;R$ 5.039,54;R$ 1.577,58;4lQ77M6P1n;;;;
9;Black;16:30;Dia: 18/01/2023;R$ 1.275,83;R$ 4.856,25;R$ 2.330,92;RlvYYzAQkj;;;;
10;Black;16:30;Dia: 18/01/2023;R$ 1.186,13;R$ 5.368,09;R$ 3.799,34;LknDDPqbr3;;;;
3;Red;16:29;Dia: 18/01/2023;R$ 1.679,84;R$ 5.549,32;R$ 2.638,14;2l4GGw2Akn;;;;
6;Red;16:29;Dia: 18/01/2023;R$ 3.222,36;R$ 5.911,01;R$ 1.803,08;Kl5aaoGNl9;;;;
13;Black;16:28;Dia: 18/01/2023;R$ 989,91;R$ 5.734,22;R$ 2.656,67;blRLLMV21O;;;;
4;Red;16:28;Dia: 18/01/2023;R$ 2.699,92;R$ 5.033,05;R$ 1.453,56;V1annApZke;;;;
