3;Red;16:38;Dia: 18/01/2023; 2476.13; 4220.28; 2261.57;plzXX4AY1n;
9;Black;16:38;Dia: 18/01/2023; 1836.28; 4221.83; 5384.87;Kl3XXj2DrN;
3;Red;16:37;Dia: 18/01/2023; 1781.98; 3838.84; 3764.35;xrMaaM8arQ;
2;Red;16:37;Dia: 18/01/2023; 2204.76; 3369.94; 2500.61;YrJ33Mzd1K;
6;Red;16:36;Dia: 18/01/2023; 1397.81; 3428.09; 3249.79;DlZ44MW71j;
3;Red;16:36;Dia: 18/01/2023; 2709.09; 3651.50; 1868.10;6rXBBM4ykO;
7;Red;16:35;Dia: 18/01/2023; 3309.28; 4728.05; 1341.76;V16GG6zXkB;
13;Black;16:35;Dia: 18/01/2023; 3134.12; 3994.87; 1176.43;J1oVVeoerd;
13;Black;16:34;Dia: 18/01/2023; 2051.04; 3932.23; 2801.21;ArwddayY1z;
2;Red;16:34;Dia: 18/01/2023; 5979.03; 4946.59; 1752.43;ekj66Le3k9;
10;Black;16:33;Dia: 18/01/2023; 3817.89; 5603.20; 1501.30;O1BRRMEZ1K;
0;branco;16:33;Dia: 18/01/2023; 8321.63; 5492.71; 1706.32;5rVXX34JkK;
13;Black;16:32;Dia: 18/01/2023; 5086.09; 5124.24; 2147.70;w1DaaMQYkE;
8;Black;16:32;Dia: 18/01/2023; 3719.71; 5492.68; 2010.50;J1mvvEVDkj;
10;Black;16:31;Dia: 18/01/2023; 2945.77; 5385.86; 1871.94;okgVVO6p1y;
9;Black;16:31;Dia: 18/01/2023; 2948.77; 5039.54; 1577.58;4lQ77M6P1n;
9;Black;16:30;Dia: 18/01/2023; 1275.83; 4856.25; 2330.92;RlvYYzAQkj;
10;Black;16:30;Dia: 18/01/2023; 1186.13; 5368.09; 3799.34;LknDDPqbr3;
3;Red;16:29;Dia: 18/01/2023; 1679.84; 5549.32; 2638.14;2l4GGw2Akn;
6;Red;16:29;Dia: 18/01/2023; 3222.36; 5911.01; 1803.08;Kl5aaoGNl9;
13;Black;16:28;Dia: 18/01/2023; 989.91; 5734.22; 2656.67;blRLLMV21O;
4;Red;16:28;Dia: 18/01/2023; 2699.92; 5033.05; 1453.56;V1annApZke;
